Date,AccountId,MaskedAccount,AccountLabel,CashConcept,EstimatedAmount,IsObservedAnchor,AnchorAsOfLocal,AnchorAmount,PriorAnchorAsOfLocal,NextAnchorAsOfLocal,CumulativeNetCashActivityFromAnchor,ReconciliationDelta,ReconciliationStatus,DerivationMethod,Confidence,Limitations
2024-12-06,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,6765.79,false,2026-07-01 19:42:00,27.20,,,6678.50,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-07,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,6765.79,false,2026-07-01 19:42:00,27.20,,,6678.50,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-08,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,6765.79,false,2026-07-01 19:42:00,27.20,,,6678.50,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-09,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,-13.17,false,2026-07-01 19:42:00,27.20,,,-100.46,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-10,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,-13.15,false,2026-07-01 19:42:00,27.20,,,-100.44,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-11,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,-13.15,false,2026-07-01 19:42:00,27.20,,,-100.44,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-12,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,-13.15,false,2026-07-01 19:42:00,27.20,,,-100.44,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-13,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,-13.15,false,2026-07-01 19:42:00,27.20,,,-100.44,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-14,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,-13.15,false,2026-07-01 19:42:00,27.20,,,-100.44,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-15,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,-13.15,false,2026-07-01 19:42:00,27.20,,,-100.44,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-16,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,14.94,false,2026-07-01 19:42:00,27.20,,,-72.35,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-17,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,14.94,false,2026-07-01 19:42:00,27.20,,,-72.35,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-18,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,17.43,false,2026-07-01 19:42:00,27.20,,,-69.86,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-19,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,17.43,false,2026-07-01 19:42:00,27.20,,,-69.86,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-20,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,17.43,false,2026-07-01 19:42:00,27.20,,,-69.86,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-21,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,17.43,false,2026-07-01 19:42:00,27.20,,,-69.86,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-22,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,17.43,false,2026-07-01 19:42:00,27.20,,,-69.86,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-23,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,17.43,false,2026-07-01 19:42:00,27.20,,,-69.86,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-24,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,17.43,false,2026-07-01 19:42:00,27.20,,,-69.86,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-25,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,17.43,false,2026-07-01 19:42:00,27.20,,,-69.86,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-26,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-27,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-28,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-29,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-30,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-12-31,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-01,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-02,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-03,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-04,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-05,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-06,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-07,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-08,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-09,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-10,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-11,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-12,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
2025-01-13,900001004,x1004,Individual 401(k) - x1004,CashAvailToWithdrawEstimated,52.82,false,2026-07-01 19:42:00,27.20,,,-34.47,,single_anchor,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,medium,Estimate excludes sweep mechanics and depends on account-history export coverage
